upid,tgtplatethickness1,tgtwidth,steelspec,discharge,rm_time,fm_time,staying_time_pre,staying_time_1,staying_time_2,staying_time_soak,in_fce_time,cooltime,discharge_rm-fm
18922048000,0.01972,3.342,AB/AH32,67.331,215.713,97.827,171,76,103,78,430,0,143.848
18922049000,0.01317,2.97,KA36-TM,111.635,210.427,120.188,175,83,103,81,444,0,48.623
18922050000,0.0122,4.295,KA,89.278,116.826,115.638,171,77,115,64,430,0,46.033
18922051000,0.0172,3.712,KA36-TM,86.356,153.554,101.809,182,77,112,66,439,6.696,102.34
18922052000,0.0287,3.634,KA36-TM,64.656,136.513,122.401,167,79,114,65,427,9.913,226.317
18922053000,0.0262,3.726,KA36-TM,65.571,188.205,85.386,172,86,100,81,441,9.889,236.889
18922054000,0.0252,4.092,KA36-TM,139.255,117.89,102.769,168,77,117,60,424,8.904,251.318
18922055000,0.0114,3.654,460LF-TM,80.135,0.72,209.126,175,80,115,68,440,6.333,61.589
18922056000,0.0094,2.746,460LF-TM,56.507,0.623,229.685,164,80,117,67,430,0,65.806
18922057000,0.0094,3.459,460LF-TM,51.032,0.672,169.446,170,94,97,82,445,0,152.451
18922058000,0.0089,4.012,460LF-TM,79.607,0.576,170.162,169,89,109,68,437,0,53.088
18922059000,0.0089,4.032,460LF-TM,74.025,0.912,197.865,174,104,93,68,440,0,46.122
18922060000,0.0084,2.796,460LF-TM,56.194,0.72,180.239,177,85,109,68,441,0,81.842
18922061000,0.00836,3.125,VL D36,50.038,0.767,125.426,164,100,97,80,443,0,86.936
18922062000,0.0073,2.602,KA,80.695,2.736,95.618,176,91,111,62,442,0,48.002
18922063000,0.00731,3.097,KA,77.861,0.72,129.599,183,102,85,70,443,0,46.033
18922064000,0.00778,3.927,Q235B,57.301,0.864,155.186,175,93,93,77,440,0,41.906
18922065000,0.01022,3.877,VL A,55.305,0.72,132.822,175,91,96,77,440,0,58.021
18922066000,0.00978,2.497,Q235B,87.125,0.672,116.881,177,89,112,60,439,0,44.489
18922067000,0.00921,2.831,KA,75.478,0.769,120.484,166,95,105,60,426,0,43.434
18922068000,0.0122,2.391,KA36-TM,64.572,142.179,127.875,163,85,115,58,423,0,53.615
18922069000,0.0122,2.492,KA36-TM,77.809,142.657,130.077,165,91,98,68,424,0,59.14
18922070000,0.0102,2.573,KA36-TM,113.599,136.94,114.71,169,87,110,56,423,0,74.644
18922071000,0.0102,2.797,KA36-TM,115.499,160.698,114.296,169,96,91,65,422,0,57.746
18922072000,0.01117,2.726,KA32-TM,130.892,135.901,100.085,164,88,114,48,415,0,48.807
18922073000,0.0162,2.738,KA36-TM,130.432,154.174,112.175,149,101,98,67,416,6.675,59.036
18922074000,0.0302,2.533,LR AH36-TM,92.825,122.682,122.398,163,88,99,65,415,10.121,274.42
18922075000,0.0222,2.079,KA36-TM,87.53,147.695,92.448,165,102,91,58,417,8.554,289.346
18922076000,0.0232,2.794,KA36-TM,73.096,197.519,144.396,165,101,91,56,414,8.859,249.782
18922077000,0.0237,1.885,KA36-TM,115.793,162.814,99.942,151,98,104,59,413,8.88,263.516
18922078000,0.0237,2.451,LR AH36-TM,150.104,212.308,105.554,169,87,101,53,411,8.88,242.242
18922079000,0.00963,2.601,Q345D,83.457,123.552,109.683,170,84,102,61,417,0,37.391
18922080000,0.0142,2.684,KA36-TM,109.243,136.126,158.582,168,99,88,58,415,0,77.431
18922081000,0.04957,2.277,SM490A,114.98,117.412,74.058,154,96,101,60,412,0,394.655
18922082000,0.0496,2.42,Q345D,107.188,113.276,88.698,171,94,89,56,411,0,475.158
18922083000,0.03953,2.562,SM490A,138.818,328.841,89.76,174,79,99,56,409,0,315.934
18922084000,0.01377,2.478,Q235C,87.345,119.518,64.425,175,82,96,65,419,0,36.96
18922085000,0.01376,2.233,Q235B,67.345,122.6,84.815,160,93,96,67,418,0,37.777
18922086000,0.0197,1.921,Q345B,94.007,139.202,135.416,171,99,87,57,414,0,241.048
18922087000,0.02972,3.365,NQ550,82.476,172.315,94.087,177,77,95,63,413,0,239.803
18922088000,0.02972,3.365,NQ550,102.313,193.923,80.832,167,87,93,65,413,0,141.701
18922089000,0.02972,3.365,NQ550,150.194,361.45,89.991,162,94,89,68,414,0,38.206
18922090000,0.01217,2.977,LR A,259.579,151.093,100.429,173,88,94,58,414,0,37.391
18922091000,0.01367,3.148,KA,87.417,118.716,95.992,172,81,94,70,418,0,40.464
18922092000,0.0157,2.243,KA32-TM,69.142,142.023,108.151,176,85,83,72,417,0,53.898
18922093000,0.0127,2.206,KA36-TM,58.807,148.184,119.093,163,97,82,74,417,0,112.554
18922094000,0.0144,2.581,L485M,88.029,173.953,78.05,174,89,83,69,416,8.447,107.33
18922095000,0.0144,2.581,L485M,104.2,152.737,79.682,172,88,84,71,415,8.448,110.299
18922096000,0.0144,2.581,L485M,95.537,146.158,78.956,176,85,81,71,415,8.445,104.692
18922097000,0.0144,2.581,L485M,90.054,183.12,79.818,172,96,82,73,424,8.442,93.606
18922098000,0.0144,2.581,L485M,144.821,165.799,79.914,179,80,84,69,414,8.441,78.864
18922099000,0.0144,2.581,L485M,82.428,158.584,80.159,169,104,82,67,422,8.441,111.609
18922100000,0.0144,2.581,L485M,64.755,151.682,79.434,188,88,80,67,424,8.446,108.727
18922101000,0.0144,2.581,L485M,57.363,153.596,79.963,173,102,78,71,425,8.444,106.61
18922102000,0.0144,2.581,L485M,87.799,165.076,81.604,189,88,78,67,423,8.444,103.827
18922103000,0.02964,2.607,Q550CFD,84.018,133.976,127.822,167,100,75,70,413,17.395,292.706
18922104000,0.02964,2.572,Q550CFD,67.111,134.792,102.721,182,84,85,61,413,18.229,295.29
18922105000,0.02964,2.577,Q550CFD,57.852,160.998,129.317,178,88,78,80,425,18.233,309.928
18922106000,0.02964,2.577,Q550CFD,89.033,133.681,126.576,182,86,81,64,413,18.235,335.914
18922107000,0.02964,2.577,Q550CFD,119.946,157.109,143.759,180,85,82,63,411,17.405,275.038
18922108000,0.02964,2.577,Q550CFD,69.659,194.634,123.837,180,85,82,64,411,18.219,266.839
18922109000,0.01449,3.697,Q355NHC,295.689,222.295,111.795,182,86,90,67,426,0,50.258
18922110000,0.01017,3.129,KA36-TM,91.552,143.758,111.057,184,79,83,68,415,0,56.601
18922111000,0.01017,3.778,KA36-TM,85.654,158.115,103.447,176,87,85,65,414,0,32.976
18922112000,0.01989,2.582,BWELDY960QL2,93.361,142.133,92.118,169,91,87,66,413,0,36.228
18922113000,0.01987,2.265,BWELDY900QL2,96.394,209.667,92.825,183,82,94,68,428,0,56.362
18922114000,0.02981,2.587,BWELDY960QL2,210.974,215.274,100.759,179,84,87,65,417,0,35.614
18922115000,0.04534,2.052,Q345D-Z25,136.143,99.225,130.029,182,74,97,57,410,0,350.442
18922116000,0.05542,1.832,Q345D-Z25,65.854,214.019,76.895,183,72,87,68,411,0,418.659
18922117000,0.02067,2.872,X70M,61.176,181.963,109.199,186,81,87,74,429,12.267,290.165
18922118000,0.02067,2.872,X70M,88.733,173.091,113.849,183,73,86,73,415,12.262,321.126
18922119000,0.02067,2.872,X70M,82.671,185.802,113.516,187,67,101,59,415,12.267,316.848
18922120000,0.02067,2.872,X70M,64.39,169.443,112.749,189,63,100,64,417,12.266,334.599
18922121000,0.02067,2.872,X70M,56.562,183.024,114.19,182,80,90,77,429,12.266,363.021
18922122000,0.02067,2.872,X70M,87.76,167.324,112.556,164,81,100,64,410,12.263,372.723
18922123000,0.02067,2.872,X70M,83.051,154.621,120.628,181,73,90,65,410,12.264,393.406
18922124000,0.02067,2.872,X70M,64.357,174.974,110.791,169,78,96,67,411,12.266,379.476
18922125000,0.02067,2.872,X70M,57.479,165.075,109.297,166,77,86,80,411,12.266,383.607
18922126000,0.02067,2.872,X70M,88.324,162.538,118.091,178,66,102,63,410,12.265,391.384
18922127000,0.02067,2.872,X70M,82.879,169.343,120.382,174,80,90,61,407,12.265,385.733
18922128000,0.02067,2.872,X70M,63.542,169.591,111.17,165,81,81,81,409,12.264,392.399
18922129000,0.02067,2.872,X70M,57.514,179.993,121.824,165,80,82,83,411,12.264,379.351
18922130000,0.02067,2.872,X70M,87.906,173.763,114.717,176,71,94,70,412,12.265,383.045
18922131000,0.02067,2.872,X70M,82.813,179.566,119.035,168,83,85,67,404,12.266,382.699
18922132000,0.02067,2.872,X70M,65.21,174.763,112.267,176,73,96,71,417,12.266,391.971
18922133000,0.02067,2.872,X70M,58.045,184.847,111.926,162,80,101,69,413,12.266,386.069
18922134000,0.02067,2.872,X70M,88.056,186.09,113.186,168,86,91,66,412,12.27,378.009
18922135000,0.02067,2.872,X70M,83.61,204.759,127.541,161,87,91,65,404,12.267,360.006
18922136000,0.02067,2.872,X70M,64.88,175.592,116.594,164,86,93,68,411,12.262,407.468
18922137000,0.02067,2.874,X70M,57.673,204.146,123.984,165,78,89,82,415,12.266,382.035
18922138000,0.02067,2.874,X70M,82.298,199.629,118.613,151,84,96,67,399,12.264,391.486
18922139000,0.02067,2.872,X70M,76.305,201.071,114.966,167,83,83,67,401,12.262,374.492
18922140000,0.02067,2.874,X70M,59.12,208.129,111.261,150,87,97,67,403,12.262,370.515
18922141000,0.02067,2.872,X70M,50.932,200.252,122.395,163,87,101,66,418,12.263,383.673
18922142000,0.02067,2.874,X70M,81.769,186.714,110.876,149,88,97,67,403,12.265,412.274
18922143000,0.02067,2.874,X70M,76.373,280.406,117.605,159,88,88,67,403,12.266,335.472
18922144000,0.02067,2.872,X70M,112.504,171.401,118.903,150,84,99,76,410,12.263,296.975
18922145000,0.02067,2.872,X70M,51.797,294.716,117.751,164,84,102,76,426,12.266,238.998
18922146000,0.02067,2.874,X70M,124.535,177.605,113.524,150,86,100,74,411,12.263,327.78
18922147000,0.02067,2.874,X70M,77.12,172.606,118.124,163,86,86,75,411,12.266,369.08
18922148000,0.02067,2.874,X70M,59.192,163.254,114.384,154,80,102,76,413,12.264,374.203
18922149000,0.02067,2.874,X70M,57.629,166.702,116.017,150,81,105,75,413,12.266,384.004
18922150000,0.02067,2.874,X70M,88.153,215.289,115.104,147,86,99,75,407,12.265,353.27
18922151000,0.02067,2.874,X70M,83.006,206.782,115.296,168,83,91,74,418,12.265,355.814
18922152000,0.02067,2.874,X70M,65.154,181.299,125.516,158,73,102,76,410,12.263,392.265
18922153000,0.02067,2.874,X70M,57.418,204.087,120,145,85,107,74,412,12.263,385.202
18922154000,0.02067,2.874,X70M,88.06,196.377,121.973,156,89,89,76,410,12.263,386.917
18922155000,0.02067,2.874,X70M,82.563,193.719,111.03,168,78,88,76,411,12.263,396.245
18922156000,0.02067,2.872,X70M,64.433,201.659,107.999,155,76,105,76,413,12.263,399.021
18922157000,0.02067,2.874,X70M,57.695,205.62,112.711,147,87,103,77,415,12.261,411.409
18922158000,0.02067,2.874,X70M,88.947,200.977,112.226,156,93,90,75,415,12.262,412.132
18922159000,0.0191,2.887,X70M,82.596,161.514,113.035,162,82,90,79,414,10.263,225.363
18922160000,0.0191,2.887,X70M,64.648,160.75,109.685,148,96,97,72,415,10.263,222.861
18922161000,0.0191,2.887,X70M,57.586,185.097,110.068,149,97,97,73,417,10.263,224.253
18922162000,0.0191,2.887,X70M,88.174,145.292,113.17,148,96,98,71,414,10.263,249.895
18922163000,0.0191,2.887,X70M,82.806,154.515,109.01,159,86,97,72,414,10.263,239.18
18922164000,0.0191,2.887,X70M,65.179,156.251,116.062,149,84,111,71,416,10.263,231.209
18922165000,0.0191,2.887,X70M,57.589,161.567,112.466,147,101,99,70,418,10.263,256.649
18922166000,0.0191,2.887,X70M,82.791,168.623,110.267,164,85,97,69,416,10.263,240.192
18922167000,0.0191,2.887,X70M,87.391,143.709,110.255,150,98,98,78,424,10.263,249.164
18922168000,0.0191,2.887,X70M,64.53,180.911,114.383,149,87,111,75,423,10.263,198.714
18922169000,0.0191,2.887,X70M,57.926,169.403,117.121,149,104,98,73,425,10.263,232.932
18922170000,0.0191,2.887,X70M,87.914,198.14,116.732,161,90,99,72,423,10.263,223.355
18922171000,0.0191,2.887,X70M,82.126,161.722,113.557,159,88,97,74,419,10.263,231.89
18922172000,0.0191,2.887,X70M,64.864,196.081,112.662,156,92,106,73,429,10.263,230.676
18922173000,0.0191,2.887,X70M,57.214,137.283,116.063,157,103,99,75,435,10.263,242.745
18922174000,0.0191,2.887,X70M,88.215,180.922,116.92,163,88,98,75,425,10.263,222.24
18922175000,0.0191,2.887,X70M,82.386,147.07,111.99,165,87,103,70,426,10.263,254.204
18922176000,0.0191,2.887,X70M,65.143,157.629,113.43,175,74,116,71,437,10.263,228.24
18922177000,0.0191,2.883,X70M,57.722,161.516,114.341,164,102,101,71,439,10.263,233.417
18922178000,0.0191,2.883,X70M,87.954,195.498,112.701,169,89,102,69,430,10.263,213.844
18922179000,0.0191,2.883,X70M,85.804,176.357,113.192,163,88,102,69,422,10.263,241.527
18922180000,0.0191,2.887,X70M,68.858,190.692,114.666,167,74,115,69,426,10.263,218.506
18922181000,0.0191,2.887,X70M,62.454,196.283,118.456,170,95,95,67,428,10.263,215.421
18922182000,0.0191,2.887,X70M,89.133,199.873,114.334,169,96,101,60,427,10.263,227.659
18922183000,0.0191,2.887,X70M,87.011,161.421,112.076,172,96,92,68,428,10.263,255.564
18922184000,0.0191,2.887,X70M,63.934,197.869,114.534,152,110,95,64,422,10.263,227.614
18922185000,0.0191,2.883,X70M,62.629,163.243,114.522,167,96,95,64,423,10.263,257.422
18922186000,0.0191,2.887,X70M,87.84,147.655,112.85,168,96,96,62,423,10.263,267.796
18922187000,0.0191,2.883,X70M,82.446,162.341,118.657,169,95,96,62,422,10.263,242.294
18922188000,0.0191,2.883,X70M,64.521,166.071,119.23,171,83,109,61,425,10.263,240.963
18922189000,0.0191,2.883,X70M,57.96,152.595,113.804,174,96,97,59,427,10.263,256.851
18922190000,0.0191,2.883,X70M,87.832,149.382,120.34,172,97,98,57,425,10.263,250.318
18922191000,0.0191,2.883,X70M,82.26,152.065,114.135,169,96,98,57,420,10.263,236.359
18922192000,0.0191,2.883,X70M,64.63,162.201,116.205,162,91,111,57,422,10.263,228.231
18922193000,0.0191,2.883,X70M,57.099,164.683,118.134,175,95,97,57,425,10.263,237.689
18922194000,0.0191,2.883,X70M,88.318,161.369,118.893,174,96,97,56,424,10.263,242.167
18922195000,0.0191,2.883,X70M,82.623,200.217,121.347,155,91,109,57,413,10.263,230.638
18922196000,0.0191,2.883,X70M,72.329,156.341,115.291,163,113,92,57,426,10.263,285.207
18922197000,0.0191,2.887,X70M,57.622,164.394,124.231,179,100,91,56,427,10.263,295.826
18922198000,0.0191,2.887,X70M,88.029,164.985,116.156,169,100,90,56,416,10.263,294.237
18922199000,0.0191,2.887,X70M,82.116,162.055,186.046,154,102,101,57,415,10.263,278.639
18922200000,0.0191,2.883,X70M,64.532,168.573,113.273,179,79,101,57,417,10.263,299.284
18922201000,0.0191,2.883,X70M,56.883,219.645,112.655,179,92,88,57,417,10.263,289.921
18922202000,0.0191,2.883,X70M,88.08,228.815,113.09,179,95,85,59,419,10.263,168.772
18922203000,0.01753,2.897,X70M,82.265,165.211,85.236,159,99,100,63,422,8.678,97.549
18922204000,0.01753,2.897,X70M,64.736,172.166,86.6,181,95,82,63,423,8.676,90.333
18922205000,0.01753,2.897,X70M,56.821,177.945,89.815,184,94,82,63,424,8.677,89.17
18922206000,0.01753,2.897,X70M,88.81,165.939,86.307,178,94,82,63,418,8.677,89.568
18922207000,0.01753,2.897,X70M,83.185,156.007,90.469,165,91,98,63,418,8.678,89.673
18922208000,0.01753,2.897,X70M,64.35,150.472,86.876,168,99,89,63,420,8.677,89.137
18922209000,0.01753,2.897,X70M,57.324,156.481,89.04,184,97,78,62,422,8.677,89.433
18922210000,0.01753,2.897,X70M,117.884,156.721,85.729,185,95,78,62,420,8.678,89.949
18922211000,0.01753,2.893,X70M,82.811,151.394,86.124,169,93,93,63,419,8.677,89.413
18922212000,0.01753,2.893,X70M,64.49,150.732,84.089,184,82,90,63,421,8.677,89.472
18922213000,0.01753,2.893,X70M,57.884,147.546,87.941,182,96,77,62,417,8.677,91.149
18922214000,0.01753,2.893,X70M,88.403,157.494,86.778,180,95,77,61,414,8.678,88.946
18922215000,0.01753,2.893,X70M,82.476,151.301,85.627,186,79,87,62,415,8.678,88.996
18922216000,0.01753,2.893,X70M,64.303,149.185,92.111,183,91,76,62,413,8.678,89.471
18922217000,0.01753,2.893,X70M,57.015,149.71,88.428,187,89,75,62,414,8.677,88.893
18922218000,0.01753,2.893,X70M,87.818,152.028,88.654,186,88,80,57,412,8.677,89.233
18922219000,0.01753,2.893,X70M,82.464,161.428,90.899,184,87,82,54,408,8.677,89.236
18922220000,0.01753,2.893,X70M,64.771,160.649,86.399,172,93,89,54,409,8.677,90.627
18922221000,0.01753,2.893,X70M,57.47,166.887,87.876,172,89,93,54,409,8.677,88.812
18922222000,0.01753,2.893,X70M,87.786,165.69,88.075,192,78,83,52,406,8.677,89.053
18922223000,0.01753,2.893,X70M,82.109,155.429,86.89,184,77,93,51,406,8.677,88.846
18922224000,0.01753,2.893,X70M,63.514,151.014,88.512,190,70,94,51,406,8.677,88.995
18922225000,0.01753,2.893,X70M,56.781,160.949,86.744,171,86,83,63,405,8.676,103.575
18922226000,0.01753,2.893,X70M,87.563,157.015,91.064,187,81,83,50,401,8.677,89.268
18922227000,0.01753,2.893,X70M,82.459,149.42,88.763,187,80,82,50,400,8.677,89.078
18922228000,0.01753,2.893,X70M,63.751,152.019,86.688,178,88,83,49,399,8.678,92.966
18922229000,0.01753,2.893,X70M,57.585,151.624,86.252,174,81,82,61,399,8.676,91.35
18922230000,0.01753,2.893,X70M,88.142,161.044,86.935,190,76,82,49,397,8.676,88.992
18922231000,0.01753,2.893,X70M,82.426,154.039,86.397,189,66,92,48,396,8.678,89.711
18922232000,0.01753,2.893,X70M,63.296,152.109,88.169,176,79,91,49,396,8.676,88.947
18922233000,0.01753,2.893,X70M,57.63,157.25,86.496,177,76,92,49,395,8.676,89.243
18922234000,0.01753,2.893,X70M,87.76,153.842,86.88,189,74,80,49,393,8.676,89.093
18922235000,0.01753,2.893,X70M,82.216,155.333,88.476,188,75,79,49,392,8.676,96.092
18922236000,0.01753,2.893,X70M,64.054,179.191,88.753,188,64,92,47,392,8.676,89.22
18922237000,0.01753,2.893,X70M,70.372,164.867,88.131,176,74,93,47,391,8.677,89.665
18922238000,0.01753,2.893,X70M,89.865,158.45,88.802,185,78,76,47,387,8.676,99.55
18922239000,0.01753,2.893,X70M,82.278,148.613,92.074,185,64,90,47,387,8.676,143.375
18922240000,0.01753,2.893,X70M,60.48,157.354,86.112,169,88,72,48,378,8.677,112.791
18922241000,0.01753,2.893,X70M,57.155,157.719,86.019,165,74,90,48,378,8.677,110.013
18922242000,0.01753,2.893,X70M,87.646,155.948,90.149,175,81,72,46,375,8.677,103.056
18922243000,0.01753,2.893,X70M,82.909,156.866,86.926,174,81,69,49,374,8.678,89.76
18922244000,0.01753,2.893,X70M,64.399,161.232,86.172,162,92,69,49,373,8.678,89.272
18922245000,0.01753,2.893,X70M,57.455,157.548,87.693,162,81,80,49,373,8.677,88.848
18922246000,0.01753,2.893,X70M,88.122,150.765,86.801,172,81,70,46,371,8.678,100.79
18922247000,0.01753,2.893,X70M,82.249,151.067,87.506,172,71,78,48,370,8.678,97.385
18922248000,0.01753,2.893,X70M,64.037,165.892,88.129,172,81,69,47,369,8.678,89.52
18922249000,0.01753,2.893,X70M,58.041,165.514,87.787,161,80,79,48,369,8.677,89.132
18922250000,0.01753,2.893,X70M,85.042,152.153,86.304,169,79,68,47,365,8.677,98.17
18922251000,0.01753,2.893,X70M,83.324,160.664,87.836,169,80,66,49,365,8.678,89.181
18922252000,0.01753,2.893,X70M,64.158,160.612,85.928,158,91,66,48,364,8.677,89.517
18922253000,0.01753,2.893,X70M,57.855,158.07,89.368,155,80,78,48,362,8.677,100.714
18922254000,0.01753,2.893,X70M,88.595,154.215,88.458,167,71,75,47,361,8.678,124.804
18922255000,0.01753,2.893,X70M,82.963,176.013,85.541,162,69,76,48,356,8.678,98.977
18922256000,0.01753,2.893,X70M,75.968,163.638,86.774,161,78,67,48,355,8.678,90.244
18922257000,0.01753,2.893,X70M,67.261,159.644,87.365,150,89,66,49,355,8.679,97.729
18922258000,0.01753,2.893,X70M,87.724,160.131,86.975,163,74,65,49,352,8.678,126.581
18922259000,0.01753,2.893,X70M,82.52,166.466,87.755,165,70,66,49,351,8.678,107.751
18922260000,0.01753,2.893,X70M,65.416,159.939,86.442,166,70,67,48,351,8.678,94.081
18922261000,0.01753,2.893,X70M,57.083,169.574,88.86,148,87,67,48,351,8.677,107.184
18922262000,0.01753,2.893,X70M,88.298,188.89,87.168,157,68,66,48,341,8.676,105.93
18922263000,0.01753,2.893,X70M,96.598,167.234,90.724,165,60,75,48,348,8.678,103.63
18922264000,0.01753,2.893,X70M,77.338,170.504,86.307,160,68,66,49,343,8.678,96.19
18922265000,0.01753,2.893,X70M,73.209,164.258,87.699,149,79,67,48,343,8.676,89.806
18922266000,0.01753,2.893,X70M,89.683,164.41,89.181,158,69,64,48,340,8.677,103.197
18922267000,0.01753,2.893,X70M,82.752,166.704,87.36,159,66,66,49,340,8.677,97.201
18922268000,0.01753,2.893,X70M,64.724,163.349,89.376,159,65,66,48,339,8.678,89.952
18922269000,0.01753,2.893,X70M,58.9,172.076,88.563,144,77,66,49,336,8.676,100.555
18922270000,0.01753,2.893,X70M,88.258,173.045,90.575,153,66,67,47,334,8.681,99.794
18922271000,0.01753,2.893,X70M,83.94,181.208,88.458,153,57,76,47,333,8.677,102.625
18922272000,0.01753,2.893,X70M,79.323,175.677,88.362,154,64,67,47,334,8.678,89.52
18922273000,0.01753,2.893,X70M,77.463,165.751,90.24,152,57,74,49,332,8.678,92.103
18922274000,0.01753,2.893,X70M,94.628,169.34,87.649,150,65,65,49,330,8.678,96.57
18922275000,0.01753,2.893,X70M,85.287,175.057,88.029,150,65,67,48,331,8.678,89.189
18922276000,0.01753,2.893,X70M,72.666,175.925,86.507,150,66,64,50,330,8.678,90.135
18922277000,0.01753,2.893,X70M,73.053,176.163,86.839,151,64,67,48,331,8.678,89.416
18922278000,0.01753,2.893,X70M,102.439,182.305,88.839,148,65,67,47,328,8.681,96.143
18922279000,0.01753,2.893,X70M,104.018,171.729,85.678,148,57,76,47,329,8.681,91.164
18922280000,0.01753,2.893,X70M,91.309,178.474,92.887,150,64,65,49,329,8.677,95.081
18922281000,0.01753,2.893,X70M,95.854,174.298,89.081,150,64,65,49,329,8.676,89.856
18922282000,0.01753,2.893,X70M,119.135,161.61,87.038,147,64,68,47,327,8.678,101.659
18922283000,0.01753,2.893,X70M,102.592,176.264,88.945,146,65,66,48,327,8.677,112.794
18922284000,0.01753,2.893,X70M,92.266,177.841,86.259,146,65,66,48,327,8.677,90.722
18922285000,0.01753,2.893,X70M,97.474,166.419,87.213,146,65,65,50,326,8.677,99.652
18922286000,0.01753,2.893,X70M,115.401,172.614,89.193,147,62,68,47,325,8.678,103.288
18922287000,0.01753,2.893,X70M,107.524,173.332,88.613,144,57,76,46,325,8.678,89.805
18922288000,0.01753,2.893,X70M,93.022,159.228,89.467,144,66,64,49,324,8.677,89.369
18922289000,0.01753,2.893,X70M,75.758,197.66,88.745,146,64,66,49,325,8.677,90.24
18922290000,0.01753,2.893,X70M,124.834,190.458,88.697,142,64,67,48,322,8.676,107.626
18922291000,0.01753,2.893,X70M,132.998,176.834,88.265,142,65,65,50,323,8.676,89.523
18922292000,0.01753,2.893,X70M,126.247,160.99,91.928,144,59,70,49,323,8.676,90.24
18922293000,0.01753,2.893,X70M,112.268,175.4,92.149,144,64,66,49,323,8.676,105.172
18922294000,0.01753,2.893,X70M,137.182,178.888,89.036,141,57,74,48,321,8.676,104.215
18922295000,0.018,2.906,X70,135.254,158.441,100.271,140,56,76,47,321,6.722,148.571
18922296000,0.018,2.906,X70,64.216,144.48,106.701,141,56,73,52,323,6.723,201.452
18922297000,0.018,2.906,X70,57.518,162.19,119.622,141,65,66,51,324,6.714,234.191
18922298000,0.018,2.906,X70,88.536,150.009,120.808,136,64,67,51,319,6.722,236.827
18922299000,0.018,2.906,X70,82.7,151.729,123.56,132,65,66,52,316,6.723,230.156
18922300000,0.018,2.906,X70,63.891,146.25,120.238,131,65,65,53,315,6.724,233.575
18922301000,0.018,2.906,X70,56.947,140.98,120.335,133,64,65,53,316,6.719,247.968
18922302000,0.018,2.906,X70,87.06,165.842,119.479,129,65,68,51,314,6.719,213.644
18922303000,0.018,2.906,X70,82.819,171.831,124.219,130,56,76,51,314,6.724,214.37
18922304000,0.018,2.906,X70,64.65,160.657,119.289,130,55,76,52,314,6.723,218.008
18922305000,0.018,2.906,X70,57.541,166.704,122.882,131,64,66,53,315,6.723,227.322
18922306000,0.018,2.906,X70,87.739,163.293,120.528,128,65,67,52,313,6.723,213.56
18922307000,0.018,2.906,X70,82.847,140.073,119.662,128,65,67,52,313,6.722,234.956
